incident_id,year,name,,killed,injured,Total
3416216,2026,Grove Park Elementary School,,1,0,1
3408693,2026,Viewmont Elementary,,0,1,1
3399232,2026,Career Readiness Academy at Mosley PLC,,0,1,1
3387319,2026,Cape Fear Center for Inquiry,,1,0,1
3401043,2026,EMERALD SCHOOL OF EXCELLENCE,,1,0,1
3412542,2026,Marie G Davis School,,0,1,1
3416307,2026,CIS Academy,,0,1,1
3416198,2026,THE SCHOOL OF HOPE,,0,1,1
3418441,2026,Walker-Spivey Elementary,,0,1,1
3398065,2026,Hope Valley Elementary,,0,2,2
3418964,2026,Neal Middle,,0,2,2
3417600,2026,Partnership Elementary,,0,2,2
3395624,2026,First Ward Creative Arts Academy,,1,0,1
3399230,2026,LAKE NORMAN CHRISTIAN SCHOOL,,0,1,1
3414911,2026,Burton Elementary,,1,0,1
3397197,2026,Briarwood Academy,,0,1,1
3388347,2026,AHOSKIE CHRISTIAN SCHOOL,,1,0,1
3398055,2026,Wiley Elementary,,0,1,1
3412539,2026,Moore Square Middle,,1,0,1
3413573,2026,Aggie Academy,,1,0,1
3392755,2026,P W Moore Elementary,,0,1,1
3395895,2026,Oakdale Elementary,,1,0,1
3402881,2026,Stoney Creek Elementary,,1,0,1
3398483,2026,GOOD SHEPHERD CHRISTIAN SCHOOL,,0,1,1
3406806,2026,J F Kennedy High,,0,1,1
3412530,2026,Speas Elementary,,1,0,1
3395891,2026,Academy at Smith,,0,1,1
3392384,2026,Lincoln Heights Elementary,,0,1,1
3403480,2026,Thomasboro Academy,,0,1,1
