incident_id,year,name
2637635,2023,The Capitol Encore Academy
2731404,2023,THE SCHOOL OF HOPE
2782848,2023,Ferguson-Easley Elementary
2691651,2023,Morganton Road Elementary
2605904,2023,BAL-PERAZIM CHRISTIAN ACADEMY
2556123,2023,BAL-PERAZIM CHRISTIAN ACADEMY
2778923,2023,Alger B. Wilkins High School
2679849,2023,Alger B. Wilkins High School
2757104,2023,Massey Hill Classical High
2506278,2023,FREEDOM CHRISTIAN ACADEMY
2711230,2023,Cumberland Mills Elementary
2613087,2023,E E Miller Elementary
2494318,2023,The Academy of Moore County
2739633,2023,Sunset Avenue Elementary
2731390,2023,Dublin Primary
2541812,2023,Ellerbe Middle
2567849,2023,Fairmont Middle
2495425,2023,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE
2551730,2023,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE
2521084,2023,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE
2639049,2023,Townsend Elementary
2747926,2023,Mount Olive Middle
2579959,2023,THE JAMES B DUDLEY ACADEMY
2621606,2023,PEACE ROSE MONTESSORI SCHOOL
2741925,2023,PEACE ROSE MONTESSORI SCHOOL
2727173,2023,Winter Park Model Elementary
2773535,2023,D.C. Virgo Preparatory Academy
2663048,2023,Classical Charter Schools of Wilmington
2710366,2023,Spring Lake Middle
2552301,2023,Saint Pauls Elementary
2678171,2023,Purnell Swett High
2688267,2023,Parkton Elementary
2642669,2023,Francine Delany New School
2651681,2023,Nesbitt Discovery Academy
2541430,2023,EMMANUEL LUTHERAN SCHOOL
2678962,2023,RAINBOW COMMUNITY SCHOOL
2657588,2023,Asheville PEAK Academy
2558803,2023,VERITAS CHRISTIAN ACADEMY
2727077,2023,BLACK MOUNTAIN ACADEMY
2638409,2023,Stony Point Elementary
2699537,2023,STATESVILLE MONTESSORI SCHOOL
2706883,2023,Success Institute Charter
2642733,2023,Statesville High
2530461,2023,Davenport A+ School
2655894,2023,YADKIN VALLEY COMMUNITY SCHOOL
2565916,2023,South Central
2896809,2023,West Greene Elementary
2763870,2023,Craven Early College High
2694711,2023,White Oak High
2746706,2023,Southeast Elementary
2733621,2023,Children's Village Academy
2760112,2023,Rochelle Middle
2635294,2023,Central Middle
2501376,2023,Central Middle
2630480,2023,COLUMBUS CHRISTIAN ACADEMY
2645552,2023,Whiteville High
2513157,2023,Chadbourn Elementary
2641871,2023,Dr Hubert Eaton Sr Elem
2983844,2024,East Surry High
2959788,2024,Harding University High School
2882964,2024,CITI High School
2822441,2024,Junius H Rose High
2950859,2024,Asheville PEAK Academy
3039742,2024,EMMANUEL LUTHERAN SCHOOL
2960963,2024,Emma Elementary
3077635,2024,Montford North Star Academy
3068467,2024,Asheville Middle
2836510,2024,Apple Valley Middle
2891541,2024,"ACADEMY AT SOAR, SOAR INC."
2877756,2024,Polk County Early College
2886663,2024,N B Mills Elementary
2846733,2024,ACADEMY OF EXCELLENCE
2824249,2024,Green Valley Elementary
2900763,2024,JOHNSTON WH ELEMENTARY SCHOOL
3103117,2024,New Bern High
2892158,2024,Grover C Fields Middle
2865001,2024,Grover C Fields Middle
2885063,2024,E B Frink Middle
2968107,2024,Ayden Elementary
3030391,2024,Southeast Elementary
2909445,2024,Southeast Elementary
3006162,2024,Children's Village Academy
3010155,2024,Children's Village Academy
3070408,2024,Children's Village Academy
3087205,2024,Southeast Elementary
3016499,2024,Whiteville High
3087871,2024,Columbus Career and College Academy
2994327,2024,Carolina Beach Elementary
2883829,2024,Career Readiness Academy at Mosley PLC
3097584,2024,HILL SCHOOL OF WILMINGTON
3103745,2024,Williston Middle
3095482,2024,Williston Middle
2898758,2024,Classical Charter Schools of Wilmington
2954327,2024,Williston Middle
2859804,2024,Lake Forest Academy
2910458,2024,Williston Middle
2884734,2024,Southside Ashpole Elementary
2847360,2024,Red Springs Middle
3020618,2024,Old Main STREAM Academy
3033504,2024,CIS Academy
2843303,2024,Old Main STREAM Academy
2917929,2024,Purnell Swett High
2890217,2024,Hobbton High
3013906,2024,W H Knuckles
2954493,2024,Rowland Norment Elementary
2983557,2024,Tanglewood Elementary
3038608,2024,Rowland Norment Elementary
2931369,2024,C Wayne Collier Elementary
2891425,2024,Harnett County Early College
3001802,2024,Sunset Avenue Elementary
2938071,2024,SPIRIT OF LIFE CHRISTIAN ACADEMY
3030943,2024,Anne Chesnutt Middle
3103022,2024,Ponderosa Elementary
3087047,2024,BAL-PERAZIM CHRISTIAN ACADEMY
3101711,2024,Walker-Spivey Elementary
2931366,2024,E E Smith High
2954347,2024,THE SCHOOL OF HOPE
3083715,2024,Winget Park Elementary
2907535,2024,PALISADES EPISCOPAL SCHOOL
2999375,2024,OMNI MONTESSORI SCHOOL
2827625,2024,South Pine Academy
2937385,2024,Ranson Middle
2797342,2024,Pioneer Springs Community School
2873866,2024,CHARLOTTE LEADERSHIP ACADEMY
2894005,2024,University Meadows Elementary
3062031,2024,University Meadows Elementary
3090260,2024,Movement School Southwest
2978813,2024,VICTORY CENTER ELEMENTARY SCHOOL
2846473,2024,VICTORY CENTER ELEMENTARY SCHOOL
2954381,2024,Nations Ford Elementary
3058542,2024,University Park Creative Arts
3104316,2024,University Park Creative Arts
2958444,2024,FRIENDSHIP DAY SCHOOL FOR THE SCIENCES & THE ARTS
2942984,2024,BEREAN JR ACADEMY
2916282,2024,BEREAN JR ACADEMY
2831811,2024,West Charlotte High School
2958491,2024,University Park Creative Arts
2817077,2024,Northwest School of the Arts
2856385,2024,West Charlotte High School
3070470,2024,United Community School
3043409,2024,Martin Luther King Jr Middle
2928668,2024,Hidden Valley Elementary
3047099,2024,Movement School Eastland
2843232,2024,Movement School Eastland
2882023,2024,Albemarle Road Middle
2835799,2024,Collinswood Language Academy
2868024,2024,Collinswood Language Academy
2985602,2024,Stewart Creek High
2967118,2024,Phillip O Berry Academy of Technology
2797333,2024,Movement Charter School
3082498,2024,GO BIG
2926847,2024,Movement Charter School
3091537,2024,Thomasboro Academy
2892145,2024,Stewart Creek High
3060968,2024,Thomasboro Academy
2823375,2024,West Charlotte High School
2792734,2024,West Charlotte High School
3111999,2024,Lawrence Orr Elementary
2953531,2024,Cochrane Collegiate Academy
2948059,2024,Reedy Creek Elementary
3058525,2024,Grove Park Elementary School
2895645,2024,Lawrence Orr Elementary
2892129,2024,Cochrane Collegiate Academy
2822285,2024,KIPP Charlotte
2970082,2024,Cochrane Collegiate Academy
2811939,2024,Huntsville Elementary
2857150,2024,Grove Park Elementary School
2888629,2024,Cochrane Collegiate Academy
2992432,2024,Virtual Academy
2944944,2024,Diggs-Latham Elementary
2837941,2024,WINSTON SALEM STREET SCHOOL
3091356,2024,Wiley Magnet Middle
3053403,2024,Ashley Academy
2845570,2024,Cook Literacy Model School
3043865,2024,Easton Elementary School
2904093,2024,Parkland High
3104327,2024,Carter G. Woodson School
2969104,2024,Graham Middle
2848873,2024,Fairview Elementary
3049869,2024,Parkview Village Elementary
3098045,2024,WESLEYAN CHRISTIAN ACADEMY
2915237,2024,HIGH POINT CHRISTIAN ACADEMY
3075849,2024,Oak View Elementary
3098031,2024,East Lee Middle
2837954,2024,Floyd L Knight Children Center
3046393,2024,Visual and Performing Arts School
3048744,2024,Philip J Weaver Ed Center
3060160,2024,The Experiential School of Greensboro
3050600,2024,HOPE ACADEMY GSO
2951043,2024,Murphey Traditional Academy
2813944,2024,GREENSBORO ISLAMIC ACADEMY
2821508,2024,Swann Middle School
2835026,2024,Julius I Foust Elementary
2991076,2024,Allen Middle
2998319,2024,Gillespie Park Elementary
3044725,2024,Academy at Smith
3087235,2024,Academy at Smith
3067070,2024,General Greene Elementary
2885039,2024,General Greene Elementary
2802214,2024,Apex Elementary
3017717,2024,Benson Middle
3018600,2024,Benson Middle
3055657,2024,Cary High
3062915,2024,TRIANGLE MONTESSORI ACADEMY
2926863,2024,Dillard Middle
3057148,2024,Dillard Middle
2801602,2024,ST MARY SCHOOL
3017184,2024,Dillard Middle
2953569,2024,Felton Grove High
2871241,2024,THALES ACADEMY HOLLY SPRINGS PRE-K-12
3072224,2024,Roxboro Community School
3042260,2024,Selma Elementary
2852435,2024,Mariam Boyd Elementary
3085280,2024,Moore Square Middle
3005166,2024,Moore Square Middle
2890513,2024,Ligon Middle
2988556,2024,Moore Square Middle
2830998,2024,CATHEDRAL SCHOOL
3027702,2024,HICKORY GROVE CHRISTIAN SCHOOL
2858928,2024,Swift Creek Elementary
2968093,2024,CARDINAL GIBBONS
3001807,2024,Carnage Middle
2825838,2024,Bugg Elementary
3069438,2024,Longview
2922219,2024,Bugg Elementary
3062943,2024,Wake Early College of Health and Science
2927780,2024,East Millbrook Middle
2929456,2024,East Millbrook Middle
3003768,2024,Eastway Elementary
2865106,2024,Burton Elementary
2923778,2024,Burton Elementary
3033035,2024,KIPP Durham College Preparatory
2819259,2024,Global Scholars Academy
3068583,2024,Burton Elementary
2804961,2024,Eastway Elementary
2989577,2024,Burton Elementary
2893211,2024,Durham School of the Arts
2877860,2024,CRISTO REY RESEARCH TRIANGLE
2840291,2024,EMPOWERED MINDS ACADEMY
2877842,2024,R N Harris Elementary
2918836,2024,Y E Smith Elementary
3087166,2024,Oak Grove Elementary
2961694,2024,GIFT OF KNOWLEDGE ACADEMY
3136178,2024,R N Harris Elementary
2896671,2024,Club Boulevard Elementary
3070209,2024,Brogden Middle
3070215,2024,Brogden Middle
2869067,2024,Rogers-Herr Middle
2904017,2024,FAITH ASSEMBLY CHRISTIAN ACADEMY
2827487,2024,Fayetteville Street Elementary
2849584,2024,FAITH ASSEMBLY CHRISTIAN ACADEMY
2970778,2024,Durham School of Technology
2891358,2024,FIVE OAKS SEVENTH-DAY ADVENTIST CHRISTIAN SCHOOL
2869916,2024,J D Clement Early College HS
2926312,2024,Rogers-Herr Middle
2941166,2024,Lakewood Elementary
3057141,2024,J D Clement Early College HS
2942777,2024,Williford Pre-K Center
3068740,2024,Williford Pre-K Center
3065641,2024,Williford Pre-K Center
3068589,2024,Williford Pre-K Center
2965141,2024,Rocky Mount Middle
3047345,2024,ST ANDREW'S ESPISCOPAL SCHOOL
3028447,2024,ECU Community School
3018622,2024,Hickory Grove Elementary
2869845,2024,South Greenville Elementary
3020550,2024,THIRD STREET ACADEMY
2883929,2024,South Greenville Elementary
3043053,2024,Sadie Saulter
2881950,2024,THIRD STREET ACADEMY
3074698,2024,POPE JOHN PAUL II CATHOLIC H S
2840319,2024,Wahl Coates Elementary
2819211,2024,ST PETER CATHOLIC SCHOOL
3024559,2024,Roanoke Rapids Early College High
2995574,2024,Princeville Elementary
3033278,2024,Weldon Elementary Global Academy
2886692,2024,Weldon Elementary Global Academy
3032172,2024,Vick Elementary
2970047,2024,Milton M Daniels Learning Center
3098874,2024,Vinson-Bynum Elementary
2831824,2024,Vick Elementary
3064793,2024,Margaret Hearne Elementary
2820640,2024,J C Sawyer Elementary
2857503,2024,AHOSKIE CHRISTIAN SCHOOL
2820629,2024,Columbia Middle
2831821,2024,John A Holmes High
3039533,2024,Perquimans County High
2977394,2024,Stanly STEM Early College
2798027,2024,Casar Elementary
3101319,2024,Highland Sch of Technology
2866525,2024,Southwest Middle
2913268,2024,York Chester Middle
2842104,2024,York Chester Middle
2914255,2024,Pleasant Ridge Elementary
3096211,2024,Lingerfeldt Elementary
2965900,2024,North Mecklenburg High School
2869062,2024,Asbury Academy
3016996,2024,MATTHEWS CHRISTIAN ACADEMY
2853229,2024,Honor Prep
3021477,2024,East Elementary
2954370,2024,East Gaston High
2950034,2024,Salisbury High
3041418,2024,ST JOHNS KINDERGARTEN
2994279,2024,NEHEMIAH ENRICHMENT ACADEMY
2946343,2024,Shelby High
2812660,2024,Spindale Elementary School
2947272,2024,Spindale Elementary School
2974450,2024,First Ward Creative Arts Academy
2935455,2024,BROOKSTONE SCHOOLS
3096192,2024,First Ward Creative Arts Academy
3049749,2024,BROOKSTONE SCHOOLS
2998325,2024,Irwin Academic Center
2967120,2024,First Ward Creative Arts Academy
2999373,2024,First Ward Creative Arts Academy
2954379,2024,First Ward Creative Arts Academy
2842548,2024,TRINITY EPISCOPAL SCHOOL
2923733,2024,TRINITY EPISCOPAL SCHOOL
3095577,2024,First Ward Creative Arts Academy
2896868,2024,BROOKSTONE SCHOOLS
3043040,2024,TRINITY EPISCOPAL SCHOOL
2848904,2024,Marie G Davis School
2967624,2024,Elizabeth Traditional Elem
2997127,2024,Elizabeth Traditional Elem
3027700,2024,Merry Oaks International Academy
2961670,2024,Merry Oaks International Academy
2879651,2024,Commonwealth High
3062945,2024,Commonwealth High
3096187,2024,Sugar Creek Charter
2830972,2024,VERITAS Community School CFA
2964251,2024,Walter G. Byers School
3054688,2024,Walter G. Byers School
3103693,2024,Highland Renaissance Academy
3036660,2024,Williams Secondary Montessori
2877236,2024,Walter G. Byers School
3083153,2024,Sugar Creek Charter
2980925,2024,Walter G. Byers School
3028514,2024,Harding University High School
3072925,2024,Renaissance West STEAM Academy
2810770,2024,Renaissance West STEAM Academy
3067933,2024,Allenbrook Elementary
3104311,2024,Renaissance West STEAM Academy
3100492,2024,Connections Academy
3283729,2025,Fairmont Middle
3242222,2025,CATHEDRAL SCHOOL
3317031,2025,BROOKSTONE SCHOOLS
3232167,2025,BROOKSTONE SCHOOLS
3320039,2025,J Sam Gentry Middle
3130246,2025,Stoneville Elementary
3318422,2025,Winston-Salem Preparatory Acad
3277631,2025,Hospital/Homebound Education Center
3336006,2025,Virtual Academy
3263625,2025,EPHESUS JR ACADEMY
3277637,2025,Career Center
3308094,2025,The Downtown School
3304311,2025,EPHESUS JR ACADEMY
3325792,2025,Middle College of Forsyth Cnty
3221731,2025,Ashley Academy
3200416,2025,Carver High
3221729,2025,Northwest Middle
3329195,2025,SALEM MONTESSORI SCHOOL
3359904,2025,Forsyth Academy
3107460,2025,Forest Park Elementary
3347130,2025,Forest Park Elementary
3116795,2025,RISE ACADEMY
3284114,2025,Parkland High
3154705,2025,"PROVIDENCE, A CHRIST MON CO"
3382123,2025,Eastlawn Elementary
3329192,2025,Parkview Village Elementary
3299404,2025,Triad International Studies
3180285,2025,DURHAM NATIVITY SCHOOL
3145114,2025,DURHAM NATIVITY SCHOOL
3197863,2025,Kernersville Middle
3270896,2025,South Lexington Developmental Center
3136171,2025,Welcome Elementary
3399227,2025,Montgomery Learning Academy
3143416,2025,Washington Elementary
3280284,2025,HOPE ACADEMY GSO
3356603,2025,SCALE School
3148982,2025,CLARA SCIENCE ACADEMY
3371176,2025,Erwin Montessori
3361098,2025,Gillespie Park Elementary
3359500,2025,Wiley Accel/Enrichment
3207340,2025,David D Jones Elementary
3374054,2025,Academy at Smith
3335287,2025,PRIMROSE SCHOOL OF BRASSFIELD
3190931,2025,OAK CITY ACADEMY
3166603,2025,Cleveland Middle
3307691,2025,Dillard Middle
3329925,2025,Dillard Academy
3160764,2025,ST MARY SCHOOL
3131456,2025,ST MARY SCHOOL
3166449,2025,Goldsboro High
3240147,2025,RHEMA CHRISTIAN ACADEMY
3374509,2025,STEM Early High
3294459,2025,North Johnston High
3209570,2025,Carolina Community Academy
3348003,2025,The Innovation Academy at South Campus
3322869,2025,HERITAGE CHRISTIAN ACADEMY
3359497,2025,Wakelon Elementary
3357017,2025,Ligon Middle
3298465,2025,Moore Square Middle
3383594,2025,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE
3109732,2025,Moore Square Middle
3134855,2025,Ligon Middle
3241503,2025,Moore Square Middle
3306429,2025,Hunter Elementary
3298751,2025,Mineral Springs Elementary
3370421,2025,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE
3161755,2025,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE
3224763,2025,Townsend Elementary
3304339,2025,SandHoke Early College High
3308166,2025,Hawk Eye Elementary
3374491,2025,Classical Charter Schools of Wilmington
3372223,2025,THE JAMES B DUDLEY ACADEMY
3244644,2025,R Freeman Sch of Engineering
3256330,2025,Career Readiness Academy at Mosley PLC
3138592,2025,Girls Leadership Academy of Wilmington
3187687,2025,Holly Tree Elementary
3342831,2025,Thomas Academy
3184655,2025,Whiteville Primary
3294448,2025,Whiteville High
3296778,2025,Southeast Elementary
3303468,2025,Southeast Elementary
3273750,2025,Southeast Elementary
3301097,2025,Southwest High
3378804,2025,FACT DAY TREATMENT PROGRAM
3133260,2025,Jacksonville Commons Middle
3322864,2025,Hickory High
3228359,2025,Newton-Conover High
3376769,2025,East Yancey Middle
3223359,2025,Mountain City Public Montessori
3206014,2025,Oakley Elementary
3291085,2025,Sunset Avenue Elementary
3215689,2025,Anne Chesnutt Middle
3185874,2025,College Lakes Elementary
3184646,2025,College Lakes Elementary
3232914,2025,FREEDOM CHRISTIAN ACADEMY
3255074,2025,Massey Hill Classical High
3120280,2025,KID STARS RISING CHRISTIAN LEARNING ACADEMY
3311880,2025,Westarea Elementary
3260712,2025,The Capitol Encore Academy
3196049,2025,ST ANN CATHOLIC SCHOOL
3182872,2025,THE SCHOOL OF HOPE
3110196,2025,Winget Park Elementary
3273204,2025,Ranson Middle
3128962,2025,CHARLOTTE LEADERSHIP ACADEMY
3327757,2025,David Cox Road Elementary
3242702,2025,David Cox Road Elementary
3240909,2025,Char Eng Early College-UNCC
3336045,2025,South Academy of International Languages
3368071,2025,South Academy of International Languages
3251597,2025,South Academy of International Languages
3333521,2025,South Academy of International Languages
3331615,2025,West Charlotte High School
3279004,2025,University Park Creative Arts
3238074,2025,University Park Creative Arts
3342045,2025,VICTORY CHRISTIAN CENTER SCHOOL
3210516,2025,Lincoln Heights Montessori
3311888,2025,University Park Creative Arts
3188610,2025,West Charlotte High School
3374520,2025,University Park Creative Arts
3261327,2025,West Charlotte High School
3157499,2025,Oaklawn Language Academy
3108290,2025,FRIENDSHIP DAY SCHOOL FOR THE SCIENCES & THE ARTS
3123223,2025,VICTORY CHRISTIAN CENTER SCHOOL
3195260,2025,Northwest School of the Arts
3378080,2025,Hornets Nest Elementary
3244622,2025,Cochrane Collegiate Academy
3211198,2025,Devonshire Elementary
3325095,2025,Devonshire Elementary
3288453,2025,Martin Luther King Jr Middle
3154690,2025,Martin Luther King Jr Middle
3293164,2025,Martin Luther King Jr Middle
3322684,2025,CORNERSTONE ADVENTIST ACADEMY
3247359,2025,Martin Luther King Jr Middle
3120799,2025,Harding University High School
3207327,2025,Thomasboro Academy
3356159,2025,The Exploris School
3363475,2025,Thomasboro Academy
3200793,2025,Thomasboro Academy
3112553,2025,Stewart Creek High
3287931,2025,GO BIG
3302268,2025,GO BIG
3141991,2025,Renaissance West STEAM Academy
3173327,2025,Movement Charter School
3121924,2025,Renaissance West STEAM Academy
3335283,2025,Harding University High School
3256773,2025,GO BIG
3335257,2025,Allenbrook Elementary
3251251,2025,Sugar Creek Charter
3380226,2025,Walter G. Byers School
3355203,2025,Williams Secondary Montessori
3122478,2025,VERITAS Community School CFA
3248789,2025,Williams Secondary Montessori
3242680,2025,Highland Renaissance Academy
3200802,2025,Highland Renaissance Academy
3212564,2025,Walter G. Byers School
3107641,2025,EMERALD SCHOOL OF EXCELLENCE
3327118,2025,Chantilly Montessori
3264152,2025,Garinger High School
3262853,2025,Eastway Middle
3355394,2025,Villa Heights Elementary
3169420,2025,EMERALD SCHOOL OF EXCELLENCE
3117799,2025,Elizabeth Traditional Elem
3203934,2025,Elizabeth Traditional Elem
3212024,2025,Piedmont Middle School
3320998,2025,Central Piedmont Early College
3212376,2025,Elizabeth Traditional Elem
3310065,2025,Marie G Davis School
3292270,2025,Marie G Davis School
3303868,2025,KENT ACADEMY
3275203,2025,Irwin Academic Center
3188614,2025,First Ward Creative Arts Academy
3219508,2025,First Ward Creative Arts Academy
3155713,2025,CATHEDRAL SCHOOL
3251256,2025,First Ward Creative Arts Academy
3294517,2025,First Ward Creative Arts Academy
3248279,2025,TRINITY EPISCOPAL SCHOOL
3332277,2025,Wadesboro Elementary
3260760,2025,North Rowan Middle
3207320,2025,Sterling Elementary
3375605,2025,BEREAN BAPTIST ACADEMY
3134245,2025,Lincolnton High
3111093,2025,Forest Park Elementary
3109716,2025,FAITH CHRISTIAN ACADEMY
3307349,2025,METROLINA CHRISTIAN ACADEMY
3331243,2025,METROLINA CHRISTIAN ACADEMY
3235587,2025,Lingerfeldt Elementary
3126126,2025,Highland Sch of Technology
3154695,2025,Cabarrus Health Sciences Institute
3263858,2025,Windsor Elementary
3114672,2025,White Oak Elementary
3327640,2025,Columbia Middle
3219421,2025,AHOSKIE CHRISTIAN SCHOOL
3273511,2025,Ahoskie Elementary
3195984,2025,H L Trigg Community
3246240,2025,TUTOR ALL SCHOOL
3255397,2025,Sheep-Harney Elementary
3207333,2025,P W Moore Elementary
3352434,2025,Sheep-Harney Elementary
3179774,2025,Elizabeth City Pasquotank Early College
3308169,2025,Vick Elementary
3281702,2025,Wilson Early College Academy
3134233,2025,E J Hayes Elementary
3377008,2025,Weldon Elementary Global Academy
3272518,2025,Scotland Neck Elementary Leadership Acad
3248297,2025,Belmont Elementary School
3306470,2025,SouthWest Edgecombe High
3130644,2025,THIRD STREET ACADEMY
3157442,2025,THIRD STREET ACADEMY
3209611,2025,Junius H Rose High
3267350,2025,Sadie Saulter
3339907,2025,KIPP Gaston College Preparatory
3321814,2025,Elm City Middle
3365660,2025,Rocky Mount Middle
3261422,2025,Williford Pre-K Center
3144629,2025,Williford Pre-K Center
3187763,2025,Williford Pre-K Center
3271390,2025,Williford Pre-K Center
3356205,2025,Williford Pre-K Center
3146900,2025,Williford Pre-K Center
3363700,2025,D S Johnson Elementary
3306928,2025,J W Parker Middle
3369258,2025,Baskerville Elementary
3266579,2025,DPS Hospital School
3238799,2025,W G Pearson Elementary
3341482,2025,J D Clement Early College HS
3205451,2025,GORMAN CHRISTIAN ACADEMY & EARLY LEARNING  CENTER
3205437,2025,Y E Smith Elementary
3178156,2025,Reaching All Minds Academy
3320501,2025,Holton Career and Resource Center
3220837,2025,Bethesda Elementary
3248723,2025,Middle College HS @ DTCC
3183342,2025,R N Harris Elementary
3307699,2025,CRISTO REY RESEARCH TRIANGLE
3272356,2025,Burton Elementary
3272352,2025,CRISTO REY RESEARCH TRIANGLE
3318418,2025,EMPOWERED MINDS ACADEMY
3201973,2025,Eastway Elementary
3325769,2025,Burton Elementary
3344878,2025,Eastway Elementary
3286262,2025,IMMACULATA CATHOLIC SCHOOL
3242737,2025,Burton Elementary
3124825,2025,THALES ACADEMY OF RALEIGH
3375620,2025,Fox Road Elementary
3180274,2025,Raleigh Oak Charter
3277639,2025,River Oaks Middle
3356216,2025,Bugg Elementary
3139785,2025,Carnage Middle
3209579,2025,Longview
3172679,2025,ST RAPHAEL CATHOLIC SCHOOL
3117315,2025,ST TIMOTHYS SCHOOL
3207344,2025,Millbrook Elementary
3282800,2025,Green Elementary
3253402,2025,Partnership Elementary
3253399,2025,Partnership Elementary
3175242,2025,ST MARY'S CHRISTIAN ACADEMY
3360367,2025,Brentwood Elementary
3409739,2026,Timber Drive Elementary
3395150,2026,Lincoln Heights Elementary
3416216,2026,Grove Park Elementary School
3408693,2026,Viewmont Elementary
3399232,2026,Career Readiness Academy at Mosley PLC
3387319,2026,Cape Fear Center for Inquiry
3401043,2026,EMERALD SCHOOL OF EXCELLENCE
3412542,2026,Marie G Davis School
3416307,2026,CIS Academy
3416198,2026,THE SCHOOL OF HOPE
3418441,2026,Walker-Spivey Elementary
3398065,2026,Hope Valley Elementary
3418964,2026,Neal Middle
3417600,2026,Partnership Elementary
3395624,2026,First Ward Creative Arts Academy
3399230,2026,LAKE NORMAN CHRISTIAN SCHOOL
3414911,2026,Burton Elementary
3397197,2026,Briarwood Academy
3388347,2026,AHOSKIE CHRISTIAN SCHOOL
3398055,2026,Wiley Elementary
3412539,2026,Moore Square Middle
3413573,2026,Aggie Academy
3392755,2026,P W Moore Elementary
3395895,2026,Oakdale Elementary
3402881,2026,Stoney Creek Elementary
3398483,2026,GOOD SHEPHERD CHRISTIAN SCHOOL
3406806,2026,J F Kennedy High
3412530,2026,Speas Elementary
3395891,2026,Academy at Smith
3392384,2026,Lincoln Heights Elementary
3403480,2026,Thomasboro Academy
